iso3c,year,lmf_port_eq_asst_stock,lmf_port_eq_liab_stock,lmf_port_dbt_asst,lmf_port_dbt_liab,lmf_fdi_asst_stock,lmf_fdi_asst_other,lmf_fdi_liab_stock,lmf_fdi_liab_other,lmf_debt_asst_stock,lmf_debt_liab_stock,lmf_nfa,lmf_nfa_gdp
AZE,2003,0,0,0,0,1260,,8639,,1092,2264,-7749,-106.5
AZE,2004,0,0,20,0,2465,,11482,,1397,2913,-9459,-109
AZE,2005,0,0,85,97,3685,,12758,,2593,4048,-9349,-70.6
AZE,2006,0,0,119,119,4391,,11347,,3289,5901,-7066,-33.6
AZE,2007,0,0,230,204,4676,,6598,,5238,6958,632,1.9
AZE,2008,0,0,551,177,5232,,6612,,16835,9334,12588,27.1
AZE,2009,0,0,,,5838,,7085,,26242,8897,21462,48.5
AZE,2010,0,0,,,5928,,7648,,41113,10717,35085,66.3
AZE,2011,0,0,,,5882,,9113,,56945,12052,51935,80.1
BHR,1970,0,0,,,0,,122,,94,9,25,7.6
BHR,1971,0,0,,,0,,122,,135,23,76,21
BHR,1972,0,0,,,0,,122,,168,39,90,19.7
BHR,1973,0,0,,,0,,125,,192,58,72,11
BHR,1974,0,0,,,0,,126,,351,154,203,22.7
BHR,1975,0,0,,,0,,127,,406,328,241,25.5
BHR,1976,0,0,,,0,,130,,480,390,396,27.6
BHR,1977,0,0,,,0,,131,,566,500,440,22.6
BHR,1978,153,0,,,0,,154,,635,500,628,26.9
BHR,1979,249,0,,,0,,299,,628,625,567,21.2
BHR,1980,313,0,,,598,,61,,851,628,2027,66
BHR,1981,304,0,,,598,,65,,913,327,2967,85.6
BHR,1982,340,0,,,604,,93,,952,333,3005,82.4
BHR,1983,453,0,,,604,,157,,1250,399,3178,85.1
BHR,1984,461,0,,,604,,298,,1159,279,2950,76.1
BHR,1985,666,0,,,597,,399,,1561,339,3744,102.3
BHR,1986,955,0,,,624,,368,,1847,403,4145,144.8
BHR,1987,1093,0,,,642,,332,,1847,390,4009,129.3
BHR,1988,1325,0,,,668,,554,,2276,426,4541,118.5
BHR,1989,1525,0,3110,0,694,,735,,69811,66642,5704,138.7
BHR,1990,1241,0,2413,0,719,,552,,58333,56766,4211,93
BHR,1991,1451,0,3476,0,769,,1171,,52849,49929,5483,118.8
BHR,1992,1353,0,4870,0,822,,2040,,68947,64940,5542,116.7
BHR,1993,1653,0,6201,0,861,,1765,,59600,56284,5367,103.2
BHR,1994,1700,0,6648,0,1060,,1973,,64565,62557,3965,71.3
BHR,1995,1987,0,6761,0,1044,,2403,,63549,59678,5778,98.8
BHR,1996,2205,0,7539,0,1349,,4452,,66899,60736,6583,107.9
BHR,1997,2490,0,8697,0,1396,,4781,,72391,65964,6822,107.4
BHR,1998,2986,0,8926,195,1579,,4960,,87292,81555,6421,103.9
BHR,1999,3871,0,10912,308,1743,,5414,,88304,82602,7270,109.9
BHR,2000,3434,26,10879,590,1752,,5906,,92125,86205,6739,84.6
BHR,2001,3210,27,11938,558,1968,,5986,,87554,81917,6486,81.4
BHR,2002,3579,393,15934,1107,2158,,6203,,58118,52830,6154,72.5
BHR,2003,5292,632,18541,1557,2899,,6720,,81500,77249,6870,70.5
BHR,2004,8195,652,20435,1924,3935,,7354,,93169,90664,8569,76.3
BHR,2005,11297,2453,25251,2545,5070,,8276,,109543,106116,11040,82
BHR,2006,15818,2587,33578,4107,6051,,11191,,148093,143290,15695,99
BHR,2007,20780,2726,40100,5299,7720,,12947,,193109,189872,20281,109.8
BHR,2008,12286,2882,33021,8132,9340,,14741,,189296,183937,13282,60
BHR,2009,14194,2395,27954,10185,7549,,14998,,166068,156993,17270,89.5
BHR,2010,15393,4048,26155,11237,7883,,15154,,161521,151075,19608,91.2
BHR,2011,9541,4920,23018,10784,8776,,15935,,141034,123748,19293,74.6
BGD,1970,,,,,,,,,,,,
BGD,1971,,,,,,,,,,,,
BGD,1972,,,,,,,,,,,,
BGD,1973,0,0,,,0,,846,,14,539,-1227,-18
BGD,1974,0,0,,,0,,850,,136,1361,-1937,-16.6
BGD,1975,0,0,,,0,,853,,121,1819,-2402,-18.9
BGD,1976,0,0,,,0,,864,,104,2158,-2628,-24.6
BGD,1977,0,0,,,0,,877,,97,2523,-3071,-29.9
BGD,1978,0,0,,,0,,892,,157,3052,-3472,-28.5
BGD,1979,0,0,,,0,,877,,292,3211,-3409,-24.5
BGD,1980,0,0,,,0,,893,,332,4115,-4376,-22.4
BGD,1981,0,0,,,0,,903,,267,4555,-5053,-26.6
BGD,1982,0,0,,,0,,917,,356,5346,-5725,-32.9
BGD,1983,0,0,,,0,,918,,639,5786,-5540,-30.4
BGD,1984,0,0,,,0,,917,,567,5997,-5957,-28.7
BGD,1985,0,0,,,0,,904,,448,7066,-7186,-33.7
BGD,1986,0,0,,,0,,908,,663,8563,-8400,-37.5
BGD,1987,0,0,,,0,,915,,930,10537,-9679,-39.2
BGD,1988,0,0,,,0,,918,,1128,11117,-9862,-37
BGD,1989,0,0,,,0,,919,,949,11578,-11046,-37.6
BGD,1990,0,0,,,4,,925,,1117,13295,-12470,-40.9
BGD,1991,0,0,,,7,,928,,868,14057,-12831,-40.8
BGD,1992,0,0,,,8,,935,,741,14522,-12883,-41
BGD,1993,0,0,,,10,,962,,750,15276,-13068,-39.7
BGD,1994,0,0,,,11,,984,,1677,16754,-12910,-36.1
BGD,1995,0,0,,,25,,987,,1603,17018,-14038,-35.5
BGD,1996,0,0,,,124,,948,,1312,15510,-13187,-31.8
BGD,1997,0,11,,,133,,1191,,976,15462,-13973,-32.2
BGD,1998,0,14,,,161,,1599,,1121,14569,-12995,-29
BGD,1999,0,17,,,155,,1875,,1174,14557,-13516,-29
BGD,2000,1,20,0,2,145,,2278,,1377,15940,-15230,-32.4
BGD,2001,1,15,0,2,153,,2314,,1297,15611,-15214,-32.2
BGD,2002,26,15,0,2,136,,2572,,1620,17850,-16971,-34.2
BGD,2003,28,34,0,2,141,,3018,,2119,18547,-16734,-30.7
BGD,2004,27,85,0,2,137,,2872,,2704,19709,-16627,-28.1
BGD,2005,25,82,0,0,145,,3753,,2173,19935,-18659,-30.5
BGD,2006,27,105,0,0,179,,4329,,4070,21436,-17789,-27.2
BGD,2007,27,420,1093,0,193,,4539,,5052,22754,-17257,-23.3
BGD,2008,27,395,1157,645,170,,5002,,3518,25294,-21287,-25.2
BGD,2009,32,461,1157,771,329,,5577,,4751,27404,-18111,-19.1
BGD,2010,39,997,2057,841,243,,6635,,4897,27087,-18976,-17.9
BGD,2011,57,753,2024,765,267,,6717,,4388,29228,-23477,-20.6
BLR,1970,,,,,,,,,,,,
BLR,1971,,,,,,,,,,,,
BLR,1972,,,,,,,,,,,,
BLR,1973,,,,,,,,,,,,
BLR,1974,,,,,,,,,,,,
BLR,1975,,,,,,,,,,,,
BLR,1976,,,,,,,,,,,,
BLR,1977,,,,,,,,,,,,
BLR,1978,,,,,,,,,,,,
BLR,1979,,,,,,,,,,,,
BLR,1980,,,,,,,,,,,,
BLR,1981,,,,,,,,,,,,
BLR,1982,,,,,,,,,,,,
BLR,1983,,,,,,,,,,,,
BLR,1984,,,,,,,,,,,,
BLR,1985,,,,,,,,,,,,
BLR,1986,,,,,,,,,,,,
BLR,1987,,,,,,,,,,,,
BLR,1988,,,,,,,,,,,,
BLR,1989,,,,,,,,,,,,
BLR,1990,,,,,,,,,,,,
BLR,1991,,,,,,,,,,,,
BLR,1992,,,,,,,,,,,,
BLR,1993,,,,,,,,,,,,
BLR,1994,0,0,,,0,,11,,559,1387,-738,-4.9
BLR,1995,0,0,,,0,,50,,715,2094,-1052,-7.5
BLR,1996,2,6,19,29,185,,154,,864,1905,-545,-3.8
BLR,1997,3,6,80,71,102,,506,,875,2145,-1283,-9.1
BLR,1998,3,8,53,55,29,,709,,645,2370,-1707,-11.2
BLR,1999,10,8,44,15,24,,1156,,670,2224,-2390,-19.7
BLR,2000,9,9,48,70,24,,1306,,625,2091,-2397,-23
BLR,2001,8,11,23,25,20,,1397,,879,2978,-3089,-25
BLR,2002,1,10,16,11,4,,1646,,1289,3696,-3439,-23.6
BLR,2003,2,12,15,13,6,,1899,,1304,3884,-3887,-21.8
BLR,2004,0,17,9,71,8,,2057,,1460,4597,-4455,-19.6
BLR,2005,0,19,21,34,14,,2383,,1978,4776,-4056,-13.4
BLR,2006,6,19,17,14,19,,2734,,2176,6448,-5932,-16
BLR,2007,13,23,53,14,46,,4483,,4351,11995,-8139,-18
BLR,2008,13,29,49,21,72,,6683,,4625,14449,-13763,-22.7
BLR,2009,13,24,30,22,145,,8537,,5192,21286,-19666,-40
BLR,2010,13,25,89,1257,205,,9904,,6433,27580,-27445,-49.7
BLR,2011,11,24,101,2109,290,,12993,,9144,33031,-30639,-51.3
BEL,1970,372,54,,,1201,,1130,,7709,7760,1715,6.7
BEL,1971,470,111,,,1515,,1766,,9731,8982,2653,9.3
BEL,1972,599,155,,,1610,,2027,,12402,10678,3983,11.1
BEL,1973,819,201,,,1994,,2649,,16959,15122,5119,11.1
BEL,1974,1154,194,,,2920,,3784,,23909,21284,6259,11.6
BEL,1975,1183,196,,,2864,,4061,,24499,22124,6234,9.9
BEL,1976,1477,223,,,3482,,5429,,30589,26794,6593,9.6
BEL,1977,1901,311,,,4327,,6990,,39380,35967,6296,7.9
BEL,1978,2590,389,,,5685,,9534,,53645,50410,5552,5.7
BEL,1979,3202,428,,,7094,,10862,,66335,65875,4910,4.4
BEL,1980,3849,368,,,6819,,10793,,79740,82788,4282,3.5
BEL,1981,4290,312,9360,9672,6292,,10088,,88872,95944,-1938,-1.9
BEL,1982,2920,405,9740,12425,5499,,11125,,90153,97251,-6282,-7.1
BEL,1983,4170,449,12329,13210,6111,,12311,,89845,99101,-7023,-8.4
BEL,1984,4090,380,15013,14442,6072,,12032,,96354,107261,-8594,-10.7
BEL,1985,6652,814,22756,18805,9551,,18447,,126052,138642,-10799,-12.9
BEL,1986,11383,2054,33210,26429,15194,,27394,,166741,181638,-12230,-10.6
BEL,1987,13212,2805,44944,36800,19606,,30646,,217118,237448,-11344,-7.9
BEL,1988,19708,3749,50422,40434,24903,,39309,,214031,235480,-10563,-6.8
BEL,1989,27629,4754,59256,48406,34676,,52824,,246253,270805,-9061,-5.7
BEL,1990,33858,5616,72493,58420,40636,,58388,,302267,327959,-3051,-1.5
BEL,1991,38727,5980,77838,72306,48385,,70163,,315382,332683,5848,2.9
BEL,1992,42616,5937,81525,74593,55636,,75678,,318867,335051,14254,6.3
BEL,1993,59319,8253,86375,85350,62642,,94295,,324619,335143,20304,9.4
BEL,1994,59804,9737,101453,94071,69541,,105881,,380652,379992,28262,12
BEL,1995,63767,10012,126806,96713,80690,,112960,,433461,430561,40646,14.3
BEL,1996,64571,11173,130308,86324,87311,,123883,,433145,406478,60867,22.1
BEL,1997,64661,12099,135081,77324,94734,,128728,,425555,386171,74743,29.9
BEL,1998,94142,17843,155918,73412,134982,,180492,,450962,403774,96723,37.8
BEL,1999,125274,15471,187358,96643,151795,,179924,,468772,418717,142666,56
BEL,2000,124687,14237,172515,112218,179773,,195219,,436784,401139,140086,60
BEL,2001,110226,15663,209999,111489,181459,,203537,,459932,429592,116233,50
BEL,2002,104971,18060,246816,149534,223940,,255745,,575446,541294,101589,40
BEL,2003,146643,27885,309280,195992,313938,,357137,,768176,731129,124206,39.8
BEL,2004,172164,44251,361910,215652,369230,,471071,,943412,872633,108863,30.1
BEL,2005,204560,43015,350085,201745,378158,,478183,,959220,912977,116257,30.8
BEL,2006,248210,57745,394984,227322,481356,,618532,,1138815,1086011,115661,28.9
BEL,2007,313728,72900,523617,323769,621095,,784576,,1479355,1429341,136778,29.7
BEL,2008,209831,47648,525698,353269,814051,,854426,,1344733,1296914,185228,36.3
BEL,2009,226762,84944,536671,393249,940867,,967599,,1291037,1174056,251145,52.9
BEL,2010,229642,79259,496560,348076,929252,,952887,,1189230,1045959,289608,61.3
BEL,2011,195297,70179,471241,327992,1003412,,993177,,1180452,1037035,296008,57.5
BLZ,1970,,,,,,,,,,,,
BLZ,1971,,,,,,,,,,,,
BLZ,1972,,,,,,,,,,,,
BLZ,1973,,,,,,,,,,,,
BLZ,1974,,,,,,,,,,,,
BLZ,1975,,,,,,,,,,,,
BLZ,1976,0,0,,,0,,10,,11,9,-3,-3.4
BLZ,1977,0,0,,,0,,10,,18,21,-5,-4.8
BLZ,1978,0,0,,,0,,12,,23,33,-9,-8.5
BLZ,1979,0,0,,,0,,12,,32,72,-42,-30
BLZ,1980,0,0,,,0,,12,,37,63,-26,-15.2
BLZ,1981,0,0,,,0,,10,,43,60,-17,-9.6
BLZ,1982,0,0,,,0,,10,,31,70,-40,-22.1
BLZ,1983,0,0,,,0,,10,,22,101,-79,-42
BLZ,1984,0,0,,,7,,7,,37,99,-56,-26.4
BLZ,1985,0,0,,,11,,10,,37,118,-66,-31.4
BLZ,1986,0,0,,,15,,15,,37,122,-58,-25.5
BLZ,1987,0,0,,,16,,22,,37,137,-70,-26.1
BLZ,1988,0,0,,,17,,36,,35,132,-64,-20.3
BLZ,1989,0,0,,,18,,54,,35,137,-78,-21.5
BLZ,1990,0,0,,,20,,72,,35,143,-89,-21.7
BLZ,1991,0,0,,,22,,85,,32,162,-140,-31.5
BLZ,1992,0,0,,,24,,101,,29,181,-176,-34.1
BLZ,1993,0,0,,,26,,110,,40,195,-200,-35.7
BLZ,1994,0,0,,,26,,125,,57,199,-206,-35.5
BLZ,1995,0,0,,,28,,146,,72,255,-264,-42.6
BLZ,1996,0,0,,,34,,163,,84,282,-269,-41.9
BLZ,1997,0,0,,,38,,175,,81,450,-447,-68.3
BLZ,1998,0,0,,,42,,193,,81,333,-359,-52.1
BLZ,1999,0,0,,,47,,251,,95,417,-455,-62.1
BLZ,2000,0,0,,,54,,281,,145,630,-589,-70.8
BLZ,2001,0,84,,,54,,342,,144,722,-838,-96.1
BLZ,2002,0,14,,,54,,368,,137,850,-926,-99.3
BLZ,2003,0,78,,,54,,357,,147,1062,-1211,-122.5
BLZ,2004,0,50,,,54,,468,,151,965,-1228,-116.3
BLZ,2005,1,91,,,55,,595,,191,1022,-1389,-124.6
BLZ,2006,1,44,,,56,,704,,205,1053,-1425,-117.5
BLZ,2007,2,85,,,57,,844,,200,1074,-1637,-127.7
BLZ,2008,0,37,,,58,,1050,,211,1275,-1926,-141.3
BLZ,2009,1,29,24,547,62,,1151,,202,1295,-1997,-148.1
BLZ,2010,1,29,28,547,65,,1222,,217,1307,-2059,-146.9
BLZ,2011,1,49,,,64,,1298,,247,1278,-2076,-142.6
BEN,1970,0,0,,,0,,19,,11,43,-36,-4.9
BEN,1971,0,0,,,0,,22,,13,51,-35,-4.6
BEN,1972,0,0,,,0,,27,,15,47,-30,-3.2
BEN,1973,0,0,,,0,,30,,18,90,-69,-5.9
BEN,1974,0,0,,,0,,28,,21,109,-81,-6.9
BEN,1975,0,0,,,0,,30,,25,119,-109,-12.2
BEN,1976,0,0,,,0,,32,,29,141,-125,-13.8
BEN,1977,0,0,,,0,,35,,34,212,-193,-19
BEN,1978,0,0,,,0,,36,,27,284,-277,-22.4
BEN,1979,0,0,,,0,,40,,30,454,-449,-29.1
BEN,1980,0,0,,,0,,44,,36,475,-474,-28.2
BEN,1981,0,0,,,0,,46,,39,543,-492,-43.2
BEN,1982,0,0,,,1,,46,,50,758,-749,-66.3
BEN,1983,0,0,,,1,,46,,58,798,-782,-78.3
BEN,1984,0,0,,,2,,46,,41,763,-764,-71.7
BEN,1985,0,0,,,2,,46,,67,903,-876,-78.8
BEN,1986,0,0,,,2,,46,,50,1039,-1029,-72.5
BEN,1987,0,0,,,2,,46,,63,1245,-1222,-73.7
BEN,1988,0,0,,,2,,46,,63,1170,-1147,-66.4
BEN,1989,0,0,,,2,,108,,59,1070,-1114,-69.8
BEN,1990,0,0,,,2,,170,,92,1120,-1132,-57.7
BEN,1991,0,0,,,2,,291,,124,1137,-1111,-55.9
BEN,1992,0,0,,,2,,369,,156,1250,-1216,-54.2
BEN,1993,0,0,,,2,,370,,174,1365,-1315,-57.8
BEN,1994,0,0,,,2,,384,,240,1482,-1366,-85.5
BEN,1995,0,0,,,2,,397,,373,1611,-1435,-66.1
BEN,1996,0,2,76,79,24,,433,,402,1737,-1485,-62.9
BEN,1997,0,4,75,59,37,,460,,414,1578,-1338,-59
BEN,1998,3,6,92,85,47,,615,,409,1703,-1604,-65.3
BEN,1999,2,6,80,89,45,,537,,396,1660,-1369,-55
BEN,2000,3,6,64,10,46,,588,,334,1623,-1375,-58.1
BEN,2001,3,5,62,7,46,,606,,369,1730,-1343,-53.7
BEN,2002,2,11,82,6,52,,727,,480,1924,-1537,-54.6
BEN,2003,1,11,94,5,58,,911,,484,2011,-1671,-46.9
BEN,2004,4,9,110,5,59,,1042,,512,2345,-2185,-53.9
BEN,2005,2,12,98,2,53,,958,,447,2219,-2032,-46.6
BEN,2006,1,13,101,21,56,,1150,,585,1767,-1376,-29.2
BEN,2007,7,18,183,8,54,,1483,,807,1433,-857,-15.5
BEN,2008,5,9,130,27,47,,1660,,777,1844,-1420,-21.3
BEN,2009,7,19,199,184,84,,2036,,1064,2407,-2076,-31.5
BEN,2010,12,22,385,246,64,,1997,,1054,2675,-2363,-36
BEN,2011,11,22,,,133,,2194,,1260,2690,-2615,-35.8
BTN,1970,,,,,,,,,,,,
BTN,1971,,,,,,,,,,,,
BTN,1972,,,,,,,,,,,,
BTN,1973,,,,,,,,,,,,
BTN,1974,,,,,,,,,,,,
BTN,1975,,,,,,,,,,,,
BTN,1976,,,,,,,,,,,,
BTN,1977,,,,,,,,,,,,
BTN,1978,,,,,,,,,,,,
BTN,1979,,,,,,,,,,,,
BTN,1980,,,,,,,,,,,,
BTN,1981,,,,,,,,,,,,
BTN,1982,,,,,,,,,,,,
BTN,1983,0,0,,,0,,0,,32,2,65,38.6
BTN,1984,0,0,,,0,,0,,44,3,84,48.7
BTN,1985,0,0,,,0,,0,,39,10,82,46.9
BTN,1986,0,0,,,0,,0,,34,23,72,35.3
BTN,1987,0,0,,,0,,0,,52,44,96,37.2
BTN,1988,0,0,,,0,,0,,49,73,72,25.4
BTN,1989,0,0,,,0,,0,,48,80,58,20.7
BTN,1990,0,0,,,0,,2,,28,90,25,8.3
BTN,1991,0,0,,,0,,2,,16,93,21,8.3
BTN,1992,0,0,,,0,,2,,8,97,-6,-2.2
BTN,1993,0,0,,,0,,2,,14,105,5,2.1
BTN,1994,0,0,,,0,,2,,40,113,46,16.7
BTN,1995,0,0,,,0,,2,,9,114,23,8.1
BTN,1996,0,0,,,0,,4,,81,122,145,41.4
BTN,1997,0,0,,,0,,3,,44,129,100,26.2
BTN,1998,0,0,,,0,,3,,97,185,166,38.1
BTN,1999,0,0,,,0,,4,,124,208,205,46
BTN,2000,0,0,,,0,,4,,127,229,211,46.1
BTN,2001,0,0,,,0,,4,,167,295,191,38.1
BTN,2002,0,0,,,0,,6,,153,418,84,15.1
BTN,2003,0,0,,,0,,9,,163,536,-15,-2.5
BTN,2004,0,0,,,0,,12,,158,652,-107,-15.7
BTN,2005,0,0,,,0,,21,,102,712,-163,-20.5
BTN,2006,0,0,,,0,,27,,151,782,-113,-12.3
BTN,2007,0,0,,,0,,106,,211,869,-64,-5.9
BTN,2008,0,0,0,0,0,,133,,69,854,-153,-11.5
BTN,2009,0,0,0,0,0,,148,,72,877,-62,-4.4
BTN,2010,0,0,0,0,0,,159,,64,972,-65,-4.3
BTN,2011,0,0,0,0,0,,159,,63,1414,-721,-38.5
BOL,1970,0,0,,,0,,13,,46,630,-565,-52.9
BOL,1971,0,0,,,0,,15,,58,694,-611,-52.6
BOL,1972,0,0,,,0,,0,,73,810,-692,-59.2
BOL,1973,0,0,,,0,,-159,,88,851,-549,-50.4
BOL,1974,0,0,,,0,,-171,,110,946,-489,-26.2
BOL,1975,0,0,,,0,,-116,,143,1081,-682,-31.7
BOL,1976,0,0,,,0,,-125,,180,1361,-904,-38
BOL,1977,0,0,,,0,,-131,,220,1803,-1241,-46.3
BOL,1978,0,0,,,0,,-125,,362,2238,-1582,-50.3
BOL,1979,0,0,,,0,,-64,,417,2634,-1975,-59.2
BOL,1980,0,0,,,24,,21,,417,2785,-2258,-62.9
BOL,1981,0,0,,,22,,173,,444,3310,-2917,-84.8
BOL,1982,0,0,,,19,,143,,444,3422,-2946,-77.3
BOL,1983,0,0,,,17,,244,,550,4165,-3682,-102
BOL,1984,0,0,,,16,,321,,623,4412,-3842,-102.4
BOL,1985,0,0,,,16,,152,,659,4898,-4175,-102.8
BOL,1986,0,0,,,19,,172,,699,5670,-4960,-124.9
BOL,1987,0,0,,,20,,239,,925,5935,-5132,-118.7
BOL,1988,0,0,,,20,,239,,903,5002,-4212,-91.6
BOL,1989,0,0,,,21,,196,,834,4230,-3366,-71.4
BOL,1990,0,0,,,23,,219,,943,4370,-3456,-71
BOL,1991,0,0,,,22,,273,,870,4159,-3433,-64.3
BOL,1992,0,0,,,22,,361,,717,4332,-3773,-66.9
BOL,1993,0,0,,,21,,475,,808,4400,-3823,-66.7
BOL,1994,0,0,,,23,,609,,960,4965,-4140,-69.3
BOL,1995,0,0,,,23,,1028,,1210,5383,-4518,-67.4
BOL,1996,0,0,,,23,,1497,,1360,5617,-4776,-64.8
BOL,1997,0,0,318,33,22,,2248,,1430,5840,-5550,-70.1
BOL,1998,0,0,674,28,24,,3274,,1298,6208,-7212,-85
BOL,1999,0,0,718,28,27,,4285,,1239,6006,-8050,-97.3
BOL,2000,0,0,663,0,29,,5188,,1325,5475,-8382,-100
BOL,2001,0,0,686,0,32,,5893,,1518,5366,-8823,-108.2
BOL,2002,0,0,837,0,34,,6570,,1678,5235,-9513,-120.1
BOL,2003,0,47,398,1,83,,4782,,1649,6128,-8508,-105.1
BOL,2004,0,41,434,1,84,,4817,,1594,6048,-8355,-95.1
BOL,2005,0,41,587,1,87,,4905,,1944,6264,-7850,-82
BOL,2006,0,41,562,1,90,,5119,,2914,4661,-4201,-36.5
BOL,2007,0,126,485,1,94,,5485,,3047,3537,-1454,-11
BOL,2008,0,37,584,1,64,,5998,,4244,3841,1360,8.1
BOL,2009,0,33,886,0,49,,6421,,4776,3920,2035,11.7
BOL,2010,0,30,761,0,8,,6890,,4433,4119,1535,7.8
BOL,2011,0,36,550,0,0,,7749,,4490,4759,1857,7.7
BIH,1970,,,,,,,,,,,,
BIH,1971,,,,,,,,,,,,
BIH,1972,,,,,,,,,,,,
BIH,1973,,,,,,,,,,,,
BIH,1974,,,,,,,,,,,,
BIH,1975,,,,,,,,,,,,
BIH,1976,,,,,,,,,,,,
BIH,1977,,,,,,,,,,,,
BIH,1978,,,,,,,,,,,,
BIH,1979,,,,,,,,,,,,
BIH,1980,,,,,,,,,,,,
BIH,1981,,,,,,,,,,,,
BIH,1982,,,,,,,,,,,,
BIH,1983,,,,,,,,,,,,
BIH,1984,,,,,,,,,,,,
BIH,1985,,,,,,,,,,,,
BIH,1986,,,,,,,,,,,,
BIH,1987,,,,,,,,,,,,
BIH,1988,,,,,,,,,,,,
BIH,1989,,,,,,,,,,,,
BIH,1990,,,,,,,,,,,,
BIH,1991,,,,,,,,,,,,
BIH,1992,,,,,,,,,,,,
BIH,1993,,,,,,,,,,,,
BIH,1994,,,,,,,,,,,,
BIH,1995,,,,,,,,,,,,
BIH,1996,,,,,,,,,,,,
BIH,1997,,,,,,,,,,,,
BIH,1998,0,0,,,0,,75,,791,2074,-1183,-22.4
BIH,1999,0,0,,,0,,272,,757,2887,-1949,-33.8
BIH,2000,0,0,,,0,,436,,875,2802,-1866,-33.6
BIH,2001,0,0,,,0,,568,,930,2826,-1230,-21.3
BIH,2002,0,0,,,0,,868,,1124,3700,-2107,-31.4
BIH,2003,0,0,,,0,,1294,,1397,4612,-2696,-31.8
BIH,2004,2,41,9,0,61,,2289,,1982,5661,-3518,-34.6
BIH,2005,1,48,5,0,69,,2320,,2003,5816,-3564,-32.5
BIH,2006,4,0,11,169,165,,3307,,2574,7030,-3923,-31.4
BIH,2007,3,0,8,182,256,,5555,,4013,9594,-5835,-37.9
BIH,2008,4,0,20,164,284,,6274,,3977,10751,-8280,-44.4
BIH,2009,3,0,213,480,196,,6938,,4109,11953,-10054,-58.5
BIH,2010,1,0,282,410,257,,6759,,3381,11046,-9800,-58.4
BIH,2011,1,0,260,359,249,,7053,,3158,10692,-10186,-55.8
BWA,1970,,,,,,,,,,,,
BWA,1971,,,,,,,,,,,,
BWA,1972,,,,,,,,,,,,
BWA,1973,,,,,,,,,,,,
BWA,1974,0,0,,,0,,0,,50,136,-86,-25.4
BWA,1975,0,0,,,0,,83,,92,149,-140,-37.2
BWA,1976,0,0,,,0,,107,,19,167,-183,-43.9
BWA,1977,0,0,,,0,,139,,9,184,-217,-44
BWA,1978,0,0,,,0,,205,,3,124,-178,-27.5
BWA,1979,0,0,,,0,,428,,5,138,-300,-32.8
BWA,1980,0,0,0,0,3,,643,,3,217,-520,-44.2
BWA,1981,0,0,0,0,2,,716,,2,235,-711,-68.5
BWA,1982,0,0,0,0,2,,680,,13,322,-711,-65
BWA,1983,0,0,0,0,1,,691,,6,362,-669,-55.3
BWA,1984,0,0,0,0,0,,627,,20,400,-552,-46
BWA,1985,0,0,0,0,2,,584,,17,470,-277,-24.8
BWA,1986,0,0,0,0,2,,848,,23,547,-208,-13.7
BWA,1987,0,0,0,0,3,,1218,,117,703,213,9
BWA,1988,0,0,0,0,2,,1107,,186,693,606,19.6
BWA,1989,0,0,0,0,2,,1287,,220,699,1027,29.8
BWA,1990,0,0,0,0,10,,1518,,357,815,1366,33.5
BWA,1991,0,0,0,0,18,,1484,,410,1008,1655,41.4
BWA,1992,0,0,0,0,27,,1541,,261,1146,1395,34
BWA,1993,0,0,0,0,35,,1012,,198,1339,1979,45.6
BWA,1994,11,11,11,0,46,,998,,182,1388,2243,52.7
BWA,1995,46,16,16,0,90,,1126,,255,1444,2500,52.7
BWA,1996,106,50,33,0,78,,1058,,286,1514,2873,58.4
BWA,1997,82,60,50,1,80,,1173,,331,1624,3329,64.4
BWA,1998,74,33,141,1,78,,1295,,574,1692,3656,67.3
BWA,1999,120,23,28,1,76,,1387,,410,1735,3690,62.9
BWA,2000,130,13,96,1,68,,1827,,427,1773,3330,59
BWA,2001,198,15,99,1,431,,1388,,429,1808,3744,61.7
BWA,2002,430,23,325,0,620,,854,,706,1854,4499,73.6
BWA,2003,1022,570,830,595,975,,1167,,1408,2023,4985,61.4
BWA,2004,1494,590,760,649,1071,,911,,1270,2075,5921,58.9
BWA,2005,1819,433,788,526,993,,806,,1425,2260,7047,68
BWA,2006,2368,361,751,481,1044,,952,,1438,2429,9101,80.6
BWA,2007,2798,353,682,479,1200,,1305,,1561,2925,10766,87
BWA,2008,1720,315,548,382,837,,1176,,1579,1541,10222,75.3
BWA,2009,2427,336,501,430,1053,,1375,,1289,3318,8443,72.8
BWA,2010,2942,337,527,446,1032,,1330,,1454,3553,8093,54.3
BWA,2011,2502,304,730,384,1046,,1439,,1457,3311,8033,45.4
BRA,1970,0,0,,,26,,3797,,869,6506,-8267,-23.8
BRA,1971,0,0,,,27,,4244,,1142,8026,-9405,-23.1
BRA,1972,0,0,,,54,,4743,,1544,11612,-10624,-22.7
BRA,1973,26,0,,,91,,5892,,2357,14350,-11408,-19.6
BRA,1974,19,0,,,150,,6999,,2685,20828,-19758,-26.9
BRA,1975,24,0,,,262,,8085,,2520,25199,-26498,-32.1
BRA,1976,27,140,,,445,,9383,,3036,34439,-33965,-34.5
BRA,1977,26,119,,,591,,10912,,3296,38074,-37999,-34.1
BRA,1978,30,91,,,715,,12585,,4766,51606,-46945,-37.1
BRA,1979,34,55,,,911,,14603,,4679,57747,-57815,-40.3
