Year,iso3c,FDI_Inward_Flow_USD_current_millions,FDI_Inward_Flow_USD_current_pc,FDI_Inward_Flow_perc_total_world,FDI_Inward_Flow_perc_GDP,FDI_Inward_Flow_perc_GFCF,FDI_Outward_Flow_USD_current_millions,FDI_Outward_Flow_USD_current_pc,FDI_Outward_Flow_perc_total_world,FDI_Outward_Flow_perc_GDP,FDI_Outward_Flow_perc_GFCF,FDI_Inward_Stock_USD_current_millions,FDI_Inward_Stock_USD_current_pc,FDI_Inward_Stock_perc_total_world,FDI_Inward_Stock_perc_GDP,FDI_Inward_Stock_perc_GFCF,FDI_Outward_Stock_USD_current_millions,FDI_Outward_Stock_USD_current_pc,FDI_Outward_Stock_perc_total_world,FDI_Outward_Stock_perc_GDP,FDI_Outward_Stock_perc_GFCF
2000,RUS,2651,2651,2651.06,2651.06,2651.06,3152,3152,3151.86,3151.86,3151.86,29738,29738,29738,29738,29738,19211,19211,19211,19211,19211
2000,RWA,8,8,8.1,8.1,8.1,,,,,,55,55,55.2,55.2,55.2,,,,,
2000,KNA,2120,2120,2120.483,2120.48,2120.48,,,,,,,,,,,,,,,
2000,LCA,342,342,342.456,342.46,342.46,,,,,,,,,,,,,,,
2000,VCT,350,350,349.812,349.81,349.81,,,,,,,,,,,,,,,
2000,STP,27,27,27.416,27.42,27.42,,,,,,83,83,82.536,82.54,82.54,,,,,
2000,SAU,183,183,183,183,183,1550,1550,1550,1550,1550,17577,17577,17577,17577,17577,5285,5285,5284.548,5284.55,5284.55
2000,SEN,63,63,62.938,62.94,62.94,1,1,0.649,0.65,0.65,295,295,294.584,294.58,294.58,22,22,21.871,21.87,21.87
2000,SYC,300,300,299.774,299.77,299.77,95,95,95.302,95.3,95.3,6349,6349,6349.028,6349.03,6349.03,1607,1607,1607.184,1607.18,1607.18
2000,SLE,66,66,65.91,65.91,65.91,,,,,,284,284,283.969,283.97,283.97,,,,,
2000,SGP,14752,14752,14751.792,14751.79,14751.79,6848,6848,6848.361,6848.36,6848.36,110570,110570,110570.304,110570.3,110570.3,56755,56755,56755.203,56755.2,56755.2
2000,SVK,2720,2720,2720.379,2720.38,2720.38,41,41,40.643,40.64,40.64,6970,6970,6969.923,6969.92,6969.92,555,555,554.977,554.98,554.98
2000,VNM,1289,1289,1289,1289,1289,,,,,,14730,14730,14730.301,14730.3,14730.3,,,,,
2000,SVN,137,137,137.358,137.36,137.36,66,66,66.087,66.09,66.09,2389,2389,2389.008,2389.01,2389.01,772,772,771.632,771.63,771.63
2000,SOM,0,0,0.27,0.27,0.27,,,,,,4,4,3.65,3.65,3.65,,,,,
2000,ZAF,887,887,887.342,887.34,887.34,271,271,270.612,270.61,270.61,43451,43451,43451.014,43451.01,43451.01,27328,27328,27327.74,27327.74,27327.74
2000,ZWE,23,23,23.2,23.2,23.2,8,8,7.5,7.5,7.5,1238,1238,1238.05,1238.05,1238.05,234,234,233.601,233.6,233.6
2000,ESP,39575,39575,39575.103,39575.1,39575.1,58213,58213,58213.265,58213.27,58213.27,156348,156348,156348.243,156348.24,156348.24,129194,129194,129193.615,129193.61,129193.61
2000,SDN,392,392,392.2,392.2,392.2,,,,,,1398,1398,1397.79,1397.79,1397.79,,,,,
2000,SUR,0,0,-0.007,-0.01,-0.01,,,,,,,,,,,,,,,
2000,SWE,23433,23433,23432.807,23432.81,23432.81,40907,40907,40906.918,40906.92,40906.92,93791,93791,93791.199,93791.2,93791.2,123618,123618,123618.472,123618.47,123618.47
2000,SYR,270,270,270,270,270,,,,,,1244,1244,1244,1244,1244,,,,,
2000,TJK,37,37,36.864,36.86,36.86,,,,,,136,136,136.187,136.19,136.19,,,,,
2000,THA,3410,3410,3410.119,3410.12,3410.12,0,0,-0.002,0,0,30944,30944,30944,30944,30944,3232,3232,3232,3232,3232
2000,TGO,41,41,41.472,41.47,41.47,0,0,0.449,0.45,0.45,87,87,86.849,86.85,86.85,,,,,
2000,TON,94,94,93.925,93.93,93.93,110,110,110.159,110.16,110.16,193,193,193.002,193,193,147,147,146.785,146.79,146.79
2000,TTO,680,680,679.5,679.5,679.5,25,25,25.2,25.2,25.2,7280,7280,7280.341,7280.34,7280.34,293,293,293,293,293
2000,ARE,0,0,-0.037,-0.04,-0.04,424,424,423.667,423.67,423.67,1069,1069,1069.19,1069.19,1069.19,1938,1938,1937.965,1937.96,1937.96
2000,TUN,779,779,779.467,779.47,779.47,27,27,26.994,26.99,26.99,11545,11545,11544.792,11544.79,11544.79,33,33,33.206,33.21,33.21
2000,TUR,982,982,982,982,982,870,870,870,870,870,18812,18812,18812,18812,18812,3668,3668,3668,3668,3668
2000,TKM,131,131,131,131,131,,,,,,949,949,949.22,949.22,949.22,,,,,
2000,UGA,181,181,180.812,180.81,180.81,,,,,,807,807,807.1,807.1,807.1,,,,,
2000,UKR,595,595,595,595,595,1,1,1,1,1,3875,3875,3875,3875,3875,170,170,170,170,170
2000,MKD,215,215,215.057,215.06,215.06,0,0,0,0,0,540,540,539.738,539.74,539.74,16,16,16.107,16.11,16.11
2000,EGY,1235,1235,1235.4,1235.4,1235.4,51,51,51.2,51.2,51.2,19955,19955,19955,19955,19955,655,655,655.12,655.12,655.12
2000,TZA,282,282,282,282,282,,,,,,2781,2781,2780.9,2780.9,2780.9,,,,,
2000,USA,314007,314007,314007,314007,314007,142626,142626,142626,142626,142626,2783235,2783235,2783235,2783235,2783235,2694014,2694014,2694014,2694014,2694014
2000,BFA,23,23,23.108,23.11,23.11,0,0,0.167,0.17,0.17,28,28,27.833,27.83,27.83,0,0,0.44,0.44,0.44
2000,URY,273,273,273.491,273.49,273.49,0,0,0,0,0,2088,2088,2088,2088,2088,138,138,138.2,138.2,138.2
2000,UZB,75,75,74.7,74.7,74.7,,,,,,698,698,698.3,698.3,698.3,,,,,
2000,VEN,4701,4701,4701,4701,4701,521,521,521,521,521,35480,35480,35480,35480,35480,7676,7676,7676,7676,7676
2000,WSM,0,0,0,0,0,,,,,,440,440,439.844,439.84,439.84,,,,,
2000,YEM,6,6,6.4,6.4,6.4,0,0,-0.001,0,0,843,843,843,843,843,13,13,12.646,12.65,12.65
2000,ZMB,122,122,121.7,121.7,121.7,,,,,,3966,3966,3966,3966,3966,,,,,
2000,GBR,115304,115304,115304.018,115304.02,115304.02,232744,232744,232744.417,232744.42,232744.42,439458,439458,439457.674,439457.67,439457.67,940197,940197,940197.06,940197.06,940197.06
2000,IDN,0,0,-0.335,-0.34,-0.34,,,,,,25060,25060,25060.45,25060.45,25060.45,6940,6940,6940,6940,6940
2001,AFG,1,1,0.68,0.68,0.68,,,,,,18,18,17.877,17.88,17.88,,,,,
2001,ALB,206,206,206.428,206.43,206.43,,,,,,327,327,326.977,326.98,326.98,,,,,
2001,DZA,1113,1113,1113.106,1113.11,1113.11,9,9,9.3,9.3,9.3,4492,4492,4491.979,4491.98,4491.98,215,215,214.646,214.65,214.65
2001,AGO,2146,2146,2145.501,2145.5,2145.5,,,,,,10123,10123,10122.633,10122.63,10122.63,,,,,
2001,ATG,1157,1157,1157.485,1157.49,1157.49,,,,,,,,,,,,,,,
2001,AZE,227,227,226.51,226.51,226.51,,,,,,2018,2018,2018,2018,2018,1,1,1,1,1
2001,ARG,2166,2166,2166.137,2166.14,2166.14,161,161,160.877,160.88,160.88,79504,79504,79503.535,79503.54,79503.54,21283,21283,21282.567,21282.57,21282.57
2001,AUS,7825,7825,7825.43,7825.43,7825.43,10454,10454,10454.423,10454.42,10454.42,123671,123671,123670.908,123670.91,123670.91,117435,117435,117435.46,117435.46,117435.46
2001,AUT,5689,5689,5689.435,5689.43,5689.43,3022,3022,3021.897,3021.9,3021.9,34999,34999,34999.309,34999.31,34999.31,28511,28511,28510.586,28510.59,28510.59
2001,BHS,1936,1936,1936.451,1936.45,1936.45,311,311,311.323,311.32,311.32,12750,12750,12750.052,12750.05,12750.05,1803,1803,1803.035,1803.03,1803.03
2001,BHR,115,115,115.145,115.14,115.14,310,310,309.595,309.59,309.59,8582,8582,8581.697,8581.7,8581.7,2821,2821,2821.422,2821.42,2821.42
2001,BGD,354,354,354.47,354.47,354.47,21,21,20.6,20.6,20.6,2202,2202,2202.2,2202.2,2202.2,85,85,85.281,85.28,85.28
2001,ARM,70,70,69.869,69.87,69.87,,,,,,580,580,579.846,579.85,579.85,0,0,0.02,0.02,0.02
2001,BRB,338,338,338.049,338.05,338.05,95,95,94.51,94.51,94.51,1206,1206,1205.571,1205.57,1205.57,155,155,154.545,154.54,154.54
2001,BEL,88203,88203,88203.254,88203.25,88203.25,100646,100646,100646.089,100646.09,100646.09,203537,203537,203537,203537,203537,181459,181459,181459,181459,181459
2001,BMU,650,650,649.845,649.85,649.85,354,354,354.461,354.46,354.46,4767,4767,4766.569,4766.57,4766.57,2033,2033,2033.487,2033.49,2033.49
2001,BTN,,,,,,,,,,,7,7,7.497,7.5,7.5,,,,,
2001,BOL,706,706,705.766,705.77,705.77,3,3,2.5,2.5,2.5,5893,5893,5893.47,5893.47,5893.47,32,32,31.9,31.9,31.9
2001,BIH,119,119,118.867,118.87,118.87,,,,,,544,544,543.598,543.6,543.6,,,,,
2001,BWA,31,31,30.682,30.68,30.68,368,368,367.706,367.71,367.71,1388,1388,1388.496,1388.5,1388.5,866,866,865.816,865.82,865.82
2001,BRA,22457,22457,22457.353,22457.35,22457.35,0,0,-0.33,-0.33,-0.33,117611,117611,117610.69,117610.69,117610.69,45351,45351,45350.516,45350.52,45350.52
2001,BLZ,240,240,239.87,239.87,239.87,,,,,,1394,1394,1394.009,1394.01,1394.01,165,165,165.108,165.11,165.11
2001,SLB,0,0,-0.001,0,0,2,2,1.721,1.72,1.72,228,228,227.992,227.99,227.99,,,,,
2001,VGB,179808,179808,179808.395,179808.39,179808.39,1426279,1426279,1426278.824,1426278.82,1426278.82,1616317,1616317,1616317.05,1616317.05,1616317.05,4700673,4700673,4700673.37,4700673.37,4700673.37
2001,BRN,1548,1548,1547.778,1547.78,1547.78,,,,,,12920,12920,12919.854,12919.85,12919.85,,,,,
2001,BGR,808,808,808.426,808.43,808.43,8,8,7.785,7.79,7.79,2945,2945,2945.347,2945.35,2945.35,34,34,33.93,33.93,33.93
2001,MMR,15,15,15.29,15.29,15.29,,,,,,3767,3767,3767.295,3767.3,3767.3,,,,,
2001,BDI,0,0,0,0,0,,,,,,47,47,46.797,46.8,46.8,2,2,2.336,2.34,2.34
2001,BLR,96,96,95.8,95.8,95.8,0,0,0.3,0.3,0.3,1397,1397,1397.2,1397.2,1397.2,20,20,20.1,20.1,20.1
2001,KHM,149,149,149.397,149.4,149.4,7,7,7.288,7.29,7.29,1729,1729,1729.315,1729.32,1729.32,211,211,211.04,211.04,211.04
2001,CMR,73,73,73.285,73.29,73.29,35,35,35.21,35.21,35.21,990,990,989.893,989.89,989.89,1287,1287,1287.245,1287.24,1287.24
2001,CAN,27663,27663,27663.421,27663.42,27663.42,36029,36029,36028.823,36028.82,36028.82,317369,317369,317369.082,317369.08,317369.08,403167,403167,403166.52,403166.52,403166.52
2001,CPV,29,29,28.584,28.58,28.58,,,,,,461,461,460.955,460.96,460.96,,,,,
2001,CYM,49245,49245,49245.267,49245.27,49245.27,138143,138143,138142.696,138142.7,138142.7,679876,679876,679875.82,679875.82,679875.82,637806,637806,637806.03,637806.03,637806.03
2001,CAF,5,5,5.184,5.18,5.18,,,,,,109,109,109.49,109.49,109.49,43,43,43.17,43.17,43.17
2001,LKA,82,82,81.888,81.89,81.89,0,0,0.001,0,0,2587,2587,2586.739,2586.74,2586.74,60,60,60.202,60.2,60.2
2001,TCD,460,460,459.866,459.87,459.87,,,,,,1036,1036,1035.748,1035.75,1035.75,70,70,70.255,70.25,70.25
2001,CHL,4200,4200,4199.8,4199.8,4199.8,1610,1610,1609.7,1609.7,1609.7,43482,43482,43481.7,43481.7,43481.7,11720,11720,11720.2,11720.2,11720.2
2001,CHN,46878,46878,46877.59,46877.59,46877.59,6885,6885,6885.398,6885.4,6885.4,203142,203142,203142,203142,203142,34654,34654,34653.785,34653.79,34653.79
2001,TWN,4109,4109,4109,4109,4109,5480,5480,5480,5480,5480,34149,34149,34149,34149,34149,70758,70758,70758,70758,70758
2001,COL,2542,2542,2541.943,2541.94,2541.94,16,16,16.119,16.12,16.12,15377,15377,15377.068,15377.07,15377.07,2952,2952,2951.85,2951.85,2951.85
2001,COM,2,2,2.135,2.13,2.13,,,,,,39,39,39.208,39.21,39.21,,,,,
2001,COG,77,77,77.254,77.25,77.25,7,7,6.631,6.63,6.63,1970,1970,1969.839,1969.84,1969.84,47,47,46.924,46.92,46.92
2001,COD,102,102,102.222,102.22,102.22,1,1,0.9,0.9,0.9,720,720,719.582,719.58,719.58,34,34,33.532,33.53,33.53
2001,CRI,609,609,608.648,608.65,608.65,55,55,55.227,55.23,55.23,3411,3411,3410.789,3410.79,3410.79,77,77,76.851,76.85,76.85
2001,HRV,1011,1011,1011.382,1011.38,1011.38,148,148,148.133,148.13,148.13,3406,3406,3405.731,3405.73,3405.73,828,828,827.786,827.79,827.79
2001,CYP,1324,1324,1323.736,1323.74,1323.74,350,350,349.867,349.87,349.87,5380,5380,5380.453,5380.45,5380.45,1141,1141,1140.781,1140.78,1140.78
2001,CZE,5642,5642,5641.741,5641.74,5641.74,165,165,165.352,165.35,165.35,27092,27092,27092.17,27092.17,27092.17,1136,1136,1135.61,1135.61,1135.61
2001,BEN,44,44,43.859,43.86,43.86,2,2,2.305,2.31,2.31,174,174,173.824,173.82,173.82,13,13,12.601,12.6,12.6
2001,DNK,11523,11523,11522.537,11522.54,11522.54,13361,13361,13360.856,13360.86,13360.86,75438,75438,75438.492,75438.49,75438.49,78257,78257,78256.733,78256.73,78256.73
2001,DMA,246,246,245.671,245.67,245.67,,,,,,,,,,,,,,,
2001,DOM,1079,1079,1079.1,1079.1,1079.1,,,,,,2752,2752,2751.9,2751.9,2751.9,,,,,
2001,ECU,539,539,538.569,538.57,538.57,,,,,,6876,6876,6875.718,6875.72,6875.72,,,,,
2001,SLV,279,279,279,279,279,10,10,9.7,9.7,9.7,2252,2252,2252.1,2252.1,2252.1,64,64,64.3,64.3,64.3
2001,GNQ,1470,1470,1470.455,1470.45,1470.45,,,,,,3127,3127,3127.311,3127.31,3127.31,,,,,
2001,ETH,349,349,349.4,349.4,349.4,,,,,,1291,1291,1290.54,1290.54,1290.54,,,,,
2001,ERI,12,12,12.132,12.13,12.13,,,,,,350,350,349.542,349.54,349.54,,,,,
2001,EST,539,539,539.289,539.29,539.29,202,202,201.787,201.79,201.79,3149,3149,3148.876,3148.88,3148.88,440,440,440.221,440.22,440.22
2001,FJI,51,51,50.548,50.55,50.55,3,3,3.237,3.24,3.24,447,447,447.185,447.19,447.19,52,52,51.703,51.7,51.7
2001,FIN,3732,3732,3731.529,3731.53,3731.53,8370,8370,8370.425,8370.43,8370.43,24070,24070,24070.257,24070.26,24070.26,52225,52225,52225.242,52225.24,52225.24
2001,FRA,15948,15948,15947.979,15947.98,15947.98,52824,52824,52823.688,52823.69,52823.69,195513,195513,195513.312,195513.31,195513.31,403610,403610,403609.797,403609.8,403609.8
2001,PYF,98,98,98.182,98.18,98.18,16,16,16.131,16.13,16.13,705,705,705.189,705.19,705.19,,,,,
2001,DJI,8,8,8.186,8.19,8.19,,,,,,59,59,59.27,59.27,59.27,,,,,
2001,GAB,0,0,-0.012,-0.01,-0.01,4,4,3.756,3.76,3.76,,,,,,284,284,283.592,283.59,283.59
2001,GEO,110,110,109.84,109.84,109.84,4,4,4.06,4.06,4.06,879,879,878.747,878.75,878.75,122,122,121.761,121.76,121.76
2001,GMB,35,35,35.48,35.48,35.48,,,,,,221,221,220.93,220.93,220.93,,,,,
2001,PSE,19,19,19.176,19.18,19.18,0,0,-0.053,-0.05,-0.05,1437,1437,1436.986,1436.99,1436.99,,,,,
2001,DEU,26402,26402,26401.996,26402,26402,39889,39889,39889.422,39889.42,39889.42,424308,424308,424307.961,424307.96,424307.96,556130,556130,556129.868,556129.87,556129.87
2001,GHA,89,89,89.3,89.3,89.3,10,10,9.554,9.55,9.55,1643,1643,1643.36,1643.36,1643.36,,,,,
2001,KIR,0,0,0,0,0,1,1,1.205,1.2,1.2,9,9,8.56,8.56,8.56,6,6,6.175,6.17,6.17
2001,GRC,1589,1589,1589.337,1589.34,1589.34,616,616,616.102,616.1,616.1,13941,13941,13941.253,13941.25,13941.25,7020,7020,7020.42,7020.42,7020.42
2001,GRD,577,577,576.816,576.82,576.82,,,,,,,,,,,,,,,
2001,GTM,499,499,498.5,498.5,498.5,10,10,10.3,10.3,10.3,3918,3918,3918.394,3918.39,3918.39,103,103,103.1,103.1,103.1
2001,GIN,2,2,1.68,1.68,1.68,5,5,5,5,5,265,265,264.99,264.99,264.99,12,12,11.999,12,12
2001,GUY,74,74,74.442,74.44,74.44,0,0,0.273,0.27,0.27,1080,1080,1080.003,1080,1080,2,2,1.602,1.6,1.6
2001,HTI,5,5,4.94,4.94,4.94,,,,,,100,100,99.6,99.6,99.6,2,2,2.005,2,2
2001,HND,304,304,304.243,304.24,304.24,3,3,2.8,2.8,2.8,1585,1585,1584.648,1584.65,1584.65,,,,,
2001,HKG,29061,29061,29060.683,29060.68,29060.68,18055,18055,18055.329,18055.33,18055.33,401187,401187,401186.738,401186.74,401186.74,347771,347771,347770.681,347770.68,347770.68
2001,HUN,3936,3936,3936.046,3936.05,3936.05,377,377,376.623,376.62,376.62,27407,27407,27406.91,27406.91,27406.91,1854,1854,1853.867,1853.87,1853.87
2001,ISL,614,614,613.596,613.6,613.6,1216,1216,1216.344,1216.34,1216.34,2426,2426,2425.797,2425.8,2425.8,2979,2979,2979.199,2979.2,2979.2
2001,IND,5478,5478,5477.638,5477.64,5477.64,1397,1397,1397.437,1397.44,1397.44,19676,19676,19675.924,19675.92,19675.92,2532,2532,2531.754,2531.75,2531.75
2001,IRN,408,408,408.119,408.12,408.12,50,50,50,50,50,3682,3682,3681.936,3681.94,3681.94,461,461,461.117,461.12,461.12
2001,IRQ,0,0,-0.001,0,0,,,,,,,,,,,,,,,
2001,IRL,9651,9651,9650.92,9650.92,9650.92,4065,4065,4065.288,4065.29,4065.29,134052,134052,134052.472,134052.47,134052.47,40819,40819,40819.078,40819.08,40819.08
2001,ISR,1772,1772,1771.719,1771.72,1771.72,688,688,687.55,687.55,687.55,18939,18939,18938.74,18938.74,18938.74,9249,9249,9248.973,9248.97,9248.97
2001,ITA,14871,14871,14870.56,14870.56,14870.56,16003,16003,16003.34,16003.34,16003.34,114801,114801,114800.518,114800.52,114800.52,167192,167192,167191.92,167191.92,167191.92
2001,CIV,273,273,272.68,272.68,272.68,0,0,-0.001,0,0,2620,2620,2620.407,2620.41,2620.41,4,4,3.509,3.51,3.51
2001,JAM,614,614,613.9,613.9,613.9,89,89,89,89,89,3931,3931,3930.8,3930.8,3930.8,798,798,798.4,798.4,798.4
2001,JPN,6242,6242,6241.596,6241.6,6241.6,38333,38333,38332.889,38332.89,38332.89,50320,50320,50319.503,50319.5,50319.5,300115,300115,300114.723,300114.72,300114.72
2001,KAZ,2835,2835,2834.999,2835,2835,0,0,-0.004,0,0,12917,12917,12916.586,12916.59,12916.59,,,,,
2001,JOR,274,274,273.625,273.62,273.62,32,32,31.594,31.59,31.59,3428,3428,3428.214,3428.21,3428.21,70,70,70.099,70.1,70.1
2001,KEN,5,5,5.303,5.3,5.3,0,0,0.01,0.01,0.01,937,937,937.02,937.02,937.02,115,115,115.232,115.23,115.23
2001,PRK,0,0,-0.003,0,0,,,,,,33,33,32.798,32.8,32.8,,,,,
2001,KOR,6522,6522,6522.3,6522.3,6522.3,2744,2744,2743.5,2743.5,2743.5,53208,53208,53207.5,53207.5,53207.5,19967,19967,19966.9,19966.9,19966.9
2001,KWT,0,0,-0.014,-0.01,-0.01,0,0,-0.035,-0.04,-0.04,429,429,428.75,428.75,428.75,616,616,615.84,615.84,615.84
2001,KGZ,5,5,5.007,5.01,5.01,6,6,6.1,6.1,6.1,427,427,427.251,427.25,427.25,39,39,39.282,39.28,39.28
2001,LAO,24,24,23.9,23.9,23.9,0,0,0.321,0.32,0.32,612,612,612.248,612.25,612.25,26,26,26.39,26.39,26.39
2001,LBN,1454,1454,1453.907,1453.91,1453.91,4,4,3.879,3.88,3.88,15687,15687,15686.859,15686.86,15686.86,356,356,355.531,355.53,355.53
2001,LSO,30,30,29.68,29.68,29.68,,,,,,358,358,357.776,357.78,357.78,,,,,
2001,LVA,105,105,105.18,105.18,105.18,14,14,14.174,14.17,14.17,1863,1863,1862.509,1862.51,1862.51,32,32,31.542,31.54,31.54
2001,LBR,8,8,8.3,8.3,8.3,0,0,-0.043,-0.04,-0.04,3255,3255,3254.86,3254.86,3254.86,1631,1631,1631.053,1631.05,1631.05
2001,LBY,0,0,-0.017,-0.02,-0.02,175,175,175,175,175,338,338,338.497,338.5,338.5,2078,2078,2077.667,2077.67,2077.67
2001,LTU,446,446,445.813,445.81,445.81,7,7,7.098,7.1,7.1,2665,2665,2665.483,2665.48,2665.48,48,48,47.855,47.85,47.85
2001,MAC,365,365,365.241,365.24,365.24,24,24,24.181,24.18,24.18,6759,6759,6758.66,6758.66,6758.66,958,958,958.287,958.29,958.29
2001,MDG,93,93,93.059,93.06,93.06,1,1,1.119,1.12,1.12,143,143,142.584,142.58,142.58,10,10,9.967,9.97,9.97
2001,MWI,39,39,39.37,39.37,39.37,0,0,0,0,0,381,381,381.229,381.23,381.23,,,,,
2001,MYS,554,554,553.947,553.95,553.95,267,267,266.842,266.84,266.84,33972,33972,33971.842,33971.84,33971.84,8354,8354,8354.211,8354.21,8354.21
2001,MDV,71,71,71.416,71.42,71.42,,,,,,516,516,516.401,516.4,516.4,,,,,
2001,MLI,122,122,121.732,121.73,121.73,17,17,17.266,17.27,17.27,210,210,210.431,210.43,210.43,16,16,15.868,15.87,15.87
2001,MLT,589,589,589.325,589.33,589.33,22,22,21.896,21.9,21.9,5932,5932,5932.018,5932.02,5932.02,602,602,601.762,601.76,601.76
2001,MRT,77,77,76.7,76.7,76.7,,,,,,223,223,222.749,222.75,222.75,4,4,4.389,4.39,4.39
2001,MUS,0,0,-0.003,0,0,3,3,2.849,2.85,2.85,658,658,657.833,657.83,657.83,135,135,134.882,134.88,134.88
2001,MEX,30042,30042,30041.531,30041.53,30041.53,4404,4404,4403.9,4403.9,4403.9,159607,159607,159607.34,159607.34,159607.34,30859,30859,30858.829,30858.83,30858.83
2001,MNG,63,63,63.001,63,63,,,,,,3187,3187,3186.981,3186.98,3186.98,5,5,5.489,5.49,5.49
2001,MDA,103,103,103.44,103.44,103.44,0,0,0.12,0.12,0.12,549,549,549.14,549.14,549.14,23,23,23.08,23.08,23.08
2001,MAR,2807,2807,2807.06,2807.06,2807.06,97,97,97.054,97.05,97.05,11649,11649,11649.395,11649.4,11649.4,499,499,499.419,499.42,499.42
2001,MOZ,255,255,255.435,255.44,255.44,,,,,,1505,1505,1504.631,1504.63,1504.63,0,0,0.459,0.46,0.46
2001,OMN,5,5,5.2,5.2,5.2,,,,,,2582,2582,2581.745,2581.74,2581.74,,,,,
2001,NAM,365,365,365.172,365.17,365.17,13,13,12.746,12.75,12.75,715,715,715.013,715.01,715.01,14,14,14.32,14.32,14.32
2001,NPL,21,21,20.85,20.85,20.85,,,,,,116,116,116.2,116.2,116.2,,,,,
2001,NLD,51927,51927,51927.5,51927.5,51927.5,50593,50593,50593.015,50593.01,50593.01,282881,282881,282881.404,282881.4,282881.4,332155,332155,332154.509,332154.51,332154.51
2001,ABW,0,0,-0.035,-0.03,-0.03,0,0,-0.001,0,0,9619,9619,9619.489,9619.49,9619.49,7231,7231,7231.034,7231.03,7231.03
2001,NCL,475,475,474.757,474.76,474.76,15,15,15.271,15.27,15.27,289,289,288.517,288.52,288.52,23,23,22.696,22.7,22.7
2001,VUT,95,95,95.115,95.11,95.11,,,,,,417,417,417.349,417.35,417.35,,,,,
2001,NZL,0,0,-0.032,-0.03,-0.03,0,0,-0.158,-0.16,-0.16,20378,20378,20378.188,20378.19,20378.19,7219,7219,7219.309,7219.31,7219.31
2001,NIC,150,150,150.2,150.2,150.2,,,,,,1565,1565,1564.65,1564.65,1564.65,,,,,
2001,NER,23,23,22.895,22.9,22.9,0,0,-0.001,0,0,61,61,61.461,61.46,61.46,,,,,
2001,NGA,1277,1277,1277.421,1277.42,1277.42,94,94,93.884,93.88,93.88,25064,25064,25063.808,25063.81,25063.81,4238,4238,4237.738,4237.74,4237.74
2001,NOR,2123,2123,2122.636,2122.64,2122.64,807,807,807.305,807.3,807.3,32669,32669,32669.004,32669,32669,37466,37466,37466.044,37466.04,37466.04
2001,MHL,14,14,14.162,14.16,14.16,,,,,,459,459,458.502,458.5,458.5,,,,,
2001,PLW,0,0,0,0,0,,,,,,8859,8859,8858.525,8858.52,8858.52,,,,,
2001,PAK,383,383,383,383,383,31,31,31,31,31,5545,5545,5545.247,5545.25,5545.25,578,578,577.6,577.6,577.6
2001,PAN,467,467,467.1,467.1,467.1,,,,,,7314,7314,7314.3,7314.3,7314.3,,,,,
2001,PNG,64,64,63.77,63.77,63.77,0,0,0,0,0,766,766,766.035,766.04,766.04,193,193,193.183,193.18,193.18
2001,PRY,70,70,69.7,69.7,69.7,,,,,,1016,1016,1015.5,1015.5,1015.5,,,,,
2001,PER,1144,1144,1144.26,1144.26,1144.26,74,74,74.4,74.4,74.4,11835,11835,11834.754,11834.75,11834.75,649,649,648.508,648.51,648.51
2001,PHL,195,195,195,195,195,0,0,-0.02,-0.02,-0.02,10385,10385,10385,10385,10385,892,892,892,892,892
2001,POL,5579,5579,5579.255,5579.26,5579.26,0,0,-0.031,-0.03,-0.03,40394,40394,40394.493,40394.49,40394.49,304,304,304.435,304.43,304.43
2001,PRT,6196,6196,6195.65,6195.65,6195.65,6280,6280,6279.835,6279.83,6279.83,38188,38188,38187.8,38187.8,38187.8,22091,22091,22091.443,22091.44,22091.44
2001,GNB,2,2,1.593,1.59,1.59,0,0,0,0,0,38,38,38.415,38.41,38.41,,,,,
2001,QAT,479,479,479.051,479.05,479.05,28,28,27.904,27.9,27.9,3578,3578,3578.003,3578,3578,148,148,148.353,148.35,148.35
2001,ROU,1158,1158,1157.931,1157.93,1157.93,15,15,15.212,15.21,15.21,8339,8339,8339.194,8339.19,8339.19,116,116,116.331,116.33,116.33
2001,RUS,2808,2808,2808.331,2808.33,2808.33,2502,2502,2502.058,2502.06,2502.06,50544,50544,50544,50544,50544,43254,43254,43254,43254,43254
2001,RWA,19,19,18.5,18.5,18.5,,,,,,57,57,57,57,57,,,,,
2001,KNA,1918,1918,1918.477,1918.48,1918.48,,,,,,,,,,,,,,,
2001,LCA,371,371,371.109,371.11,371.11,,,,,,,,,,,,,,,
2001,VCT,195,195,194.84,194.84,194.84,,,,,,,,,,,,,,,
2001,STP,21,21,21.183,21.18,21.18,,,,,,102,102,101.962,101.96,101.96,,,,,
2001,SAU,504,504,504,504,504,46,46,45.629,45.63,45.63,17281,17281,17281,17281,17281,5330,5330,5330.177,5330.18,5330.18
2001,SEN,32,32,31.942,31.94,31.94,0,0,-0.001,0,0,194,194,194.253,194.25,194.25,,,,,
2001,SYC,784,784,784.094,784.09,784.09,103,103,103.403,103.4,103.4,7024,7024,7024.11,7024.11,7024.11,1683,1683,1683.008,1683.01,1683.01
2001,SLE,10,10,9.836,9.84,9.84,,,,,,294,294,293.81,293.81,293.81,,,,,
2001,SGP,17302,17302,17301.643,17301.64,17301.64,20204,20204,20204.44,20204.44,20204.44,138775,138775,138774.77,138774.77,138774.77,90122,90122,90121.772,90121.77,90121.77
2001,SVK,2275,2275,2274.84,2274.84,2274.84,93,93,92.675,92.67,92.67,8125,8125,8124.991,8124.99,8124.99,718,718,718.384,718.38,718.38
