ccode,period,Year,rgdpo,hc,inv_share,Penn_GDP_PPP,Penn_GDP_PPP_log,pop_log,GDP_pc_growth,pop_growth,KOF_econ,KOF_defacto,KOF_dejure,KOF_trade,KOF_trade_df,KOF_trade_dj,KOF_finance,KOF_finance_df,KOF_finance_dj,inflation,Trade_to_GDP,EXP_to_GDP,IMP_to_GDP,population,Exports_USD_current,Exports_USD_constant,Imports_USD_current,Imports_USD_constant,CTS,Lietal,Alcala,KAOPEN,chinn_ito_normed,LMF_FDI_total_stocks_GDP,LMF_open,LMF_EQ,UNC_FDI_in_stock_GDP,UNC_FDI_out_stock_GDP,UNC_FDI_total_stocks_GDP,FTI_panel,FTI_original,FTI_reduced,Tariff_RES,Tariff_WITS,HF_econ,HF_fin,HF_trade,FTI_original_ipo,FTI_reduced_ipo,Tariff_WITS_ipo,LMF_open_pv,FIN_CUR,CAPITAL,first_year
BRB,"(2000,2005]",2003,4935.88544921875,2.73755354881287,14.3541006743908,18.1283443676836,2.89675629605275,-1.30084468479248,-3.67577952479386,0.306115222990586,50.9331230163574,63.683975982666,38.1822769165039,46.4709030151367,66.9094741821289,26.0323291778565,55.3953514099121,60.4584770202637,50.3322265625,2.35982543337135,88.1258906037325,41.0489348341702,47.0769557695623,274372.2,1397790000,,1606510000,,3.81887082706002,-0.504831754226651,635188.769857038,-1.21001923084259,0.165725812315941,,,,1645.078,154.812,1799.89,,,,,79.89754684125,71.18,58,56.88,,,80.6448195555,85.804304506,,,2001
BRB,"(2005,2010]",2008,4421.89790039063,2.79019060134888,21.4160868525505,15.9514534053366,2.76525312576746,-1.28263827259947,-4.88184911503853,0.401764358388532,57.7325721740723,71.7441146850586,43.7210327148438,55.137956237793,67.6615913391113,42.614323425293,60.3271903991699,75.826643371582,44.8277404785156,5.78361619818999,97.8740307131159,47.0729955878081,50.8010351253078,279871.6,2135567100,2104601250,2303341120,2240070050,3.4176414711633,-0.481553410775445,986666.606340282,-1.21001923084259,0.165725812315941,,,,9358.268,5890.874,15249.142,,,,,84.1084765516667,70.6,51,58.58,,,83.908431236,158.56786958,,,2006
BRB,"(2010,2015]",2013,3036.04829101563,2.81523494720459,28.0147475004196,10.7523071252159,2.37202082856999,-1.26423068687005,-6.97092195218914,0.329777987461881,63.9730308532715,74.1167221069336,53.8293411254883,63.4306838989258,66.3578094482422,60.5035552978516,64.5153839111328,81.8756393432617,47.1551277160645,3.28727351938771,88.1603546909419,42.1452251279847,46.0151295629572,284226.4,1969306600,,2149861900,,2.5253859145512,-0.508257899911544,1491444.59995283,-1.21001923084259,0.165725812315941,,,,21895.24,15077.566,36972.806,,,,,87.8305297571667,68.6,55,61.18,,,87.8305297571667,257.365818025,,,2011
BRB,"(2015,2020]",2017.5,2667.64221191406,2.83311235904694,22.4360078573227,9.34851762090993,2.23518479279502,-1.25401328346216,-3.15682292301729,0.263540240342675,61.2956447601318,73.1557884216309,49.4354915618897,58.7883548736572,64.5779113769531,52.99880027771,63.802921295166,81.7336654663086,45.8721809387207,2.97105638508946,83.5617305090871,42.3741215066452,41.1876090024419,286223.333333333,2114645283.33333,,2055369166.66667,,,,,-1.21001923084259,0.165725812315941,,,,24665.7933333333,14259.7666666667,38925.56,,,,,,61.125,72.5,60.8,,,,,,,2015.5
BRD,"(1965,1970]",1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
BRD,"(1970,1975]",1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.39,,,,,,,,,,,,,,1973
BRD,"(1975,1980]",1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.33,,,,,,,,,,,,,,1978
BRD,"(1980,1985]",1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.42,,,,,,,,,,,,,,1983
BRD,"(1985,1990]",1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.44,,,,,,,,,,,,,,1988
BRD,"(1990,1995]",1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.19,,,,,,,,,,,,,,1993
BRD,"(1995,2000]",2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.04,,,,,,,,,,,,,,1998
BRD,"(2000,2005]",2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.04,6.66,5.42,,,,,,6.66,5.42,,,,,2001
BRD,"(2005,2010]",2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,6.73,5.694,,,,,,6.73,5.694,,,,,2006
BRD,"(2010,2015]",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.338,7.338,6.902,,,,,,7.338,6.902,,,,,2011
BRD,"(2015,2020]",2016.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.005,7.005,6.3,,,,,,7.005,6.3,,,,,2014.5
BRN,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,81702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
BRN,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,93756.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961
BRN,"(1965,1970]",1968,7557.7509765625,1.58987641334534,10.2821782231331,58.3236297219649,4.06600732379465,-2.04343366773478,,,,,,,,,,,,,,,,118149.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
BRN,"(1970,1975]",1973,10049.4396484375,1.69447267055511,9.45524401962757,67.3669752272026,4.20829703104983,-1.90822334433786,4.28288782374533,4.42483561600618,,,,,,,,,,,110.446553905901,90.0567372118851,20.3898166940154,148580.6,1009483781.73348,,229995903.330549,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
BRN,"(1975,1980]",1978,15005.905078125,1.96637647151947,10.8729611337185,82.574224253523,4.41091776328226,-1.70957407281842,3.73874527137483,3.64063681889522,,,,,,,,,,,109.269294007071,94.3449834984587,14.9243105086126,181116.6,2416844828.21887,,358180117.040789,,,,,,,,,,95.85,,,,,,,,,,,,,,,,,1976
BRN,"(1980,1985]",1983,15374.12421875,2.18308572769165,15.6549781560898,72.6896761248393,4.28265101247047,-1.5509688521389,-6.40715690903067,2.92667813334018,52.6313323974609,63.4413719177246,36.9487228393555,58.1547412872315,69.8027610778809,41.0173358917236,47.1705131530762,57.0799903869629,32.9915199279785,4.41740167324286,106.89256217199,90.2522404958084,16.6403216761816,212157.2,3756799983.73588,,687702474.066005,,,,,,,22,407,8015,73.08,,,,,,,,,,,,,,,,,1981
BRN,"(1985,1990]",1988,11328.4966796875,2.35170936584473,29.0028017759323,46.2360196613044,3.83143563877459,-1.40865179014327,3.30919835406839,2.8413699547081,54.9926956176758,65.1401580810547,40.318473815918,57.8994888305664,69.1772842407227,41.5486503601074,52.0963714599609,61.1030326843262,39.1175361633301,1.53278080756771,98.0472952969249,61.8099062860445,36.2373890108804,244612.2,2010678562.27247,7856564979.83133,1181560170.23022,1916595086.17529,,,,,,21.4,1685.8,15460,86.354,,,,,,,,,,,,,,,,,1986
BRN,"(1990,1995]",1993,13730.42890625,2.51805701255798,37.5360292196274,48.8291354116672,3.88514775773479,-1.26752272852175,-3.42082211696392,2.76761563520409,60.9696701049805,67.2175720214844,51.7804435729981,66.4673957824707,71.4921142578125,59.2251098632813,55.3680633544922,62.9430267333984,43.9362205505371,3.11207761675826,106.837767571847,58.022164752767,48.8156028190803,281670.2,2410514386.63006,9270553648.6982,2047597399.75678,2890257484.41511,,,,,,267.8,6582.8,29627,571.932,,,,,,,95.572001505,,,,,,93.5250159825,,,,1991
BRN,"(1995,2000]",1998,15186.013671875,2.59507246017456,37.9488950967789,47.6314139113793,3.856969406603,-1.14275815964544,3.58850251380012,2.28974980773464,67.2853408813477,74.5218765258789,56.3657211303711,70.1080764770508,72.3524200439453,66.8710525512695,64.3578903198242,76.6913391113281,44.8408882141113,0.881768424641243,110.304187047185,58.1523072360624,52.1518798111225,319019.8,2938471463.14381,10013250781.0781,2568758585.40458,3091310495.04951,,,,,,3051.2,16925.8,43711.8,8095.96,,,,,,,88.746419475,,,,,,89.063431339,926.01376345,,,1996
BRN,"(2000,2005]",2003,20033.98671875,2.63137073516846,19.226912856102,56.5621373825163,4.02541099779963,-1.04157352178804,6.31667219388725,1.82928408431778,66.8152877807617,72.7174926757813,58.0952331542969,68.6731384277344,69.9882186889649,66.8162414550781,64.8803855895996,75.4467620849609,48.4510284423828,0.127915819977601,104.154498927146,68.9807764374574,35.1737224896885,352931.2,4892795888.58173,11977424466.4466,2417987453.11547,2822354499.44994,10.8215660349797,-0.658742494773565,370607.231720239,,,8035.2,21618.8,57536.2,8821.484,,,,,,,89.92204179875,,,,,,90.73964703405,755.02905274,,,2001
BRN,"(2005,2010]",2008,28321.46484375,2.67601823806763,18.5669067502022,74.7623032580728,4.30777854737806,-0.969415021628309,-1.08518205035821,1.24759968780976,66.9414688110352,67.6659423828125,65.8787307739258,67.8794174194336,63.1969604492188,74.2650436401367,65.9605819702149,72.1349258422852,56.1911376953125,0.921045861951623,100.509990758354,71.614048315653,28.8959424427011,379440.2,8971791799.94304,10721066314.6315,3591553660.841,3625011397.13971,10.000290422312,-0.71246354646032,450737.188166675,,,11124.8,39401.4,91219.8,8503.058,,,7.73,7.73,7.79,,96.5156582213,,,,7.73,7.79,96.5156582213,676.75854494,,,2006
BRN,"(2010,2015]",2013,30218.6390625,2.72975382804871,28.6739933490753,74.677135627268,4.30166387460923,-0.902242990172683,-3.91203412387645,1.43350130284246,69.8048324584961,73.638005065918,64.1789932250977,66.0838150024414,62.5811294555664,70.801392364502,73.8216033935547,84.694889831543,56.1984352111816,0.003330444023461,100.075575398988,65.7273449920329,34.3482304069556,404354.8,11410543808.0819,8583791712.50459,5909993472.39678,5518591859.18592,10.5714103280694,-0.638956674305083,596795.191396456,,,12299,46742,112180,14293.512,,,7.424,7.424,7.18,,98.75181191725,68.95,70,81.8,7.424,7.18,98.83737555755,636.42840575,,,2011
BRN,"(2015,2020]",2017.5,21970.2685546875,2.76911067962647,28.8807585835457,51.5790789311475,3.94311325480601,-0.853462402687796,-3.41761372028435,1.31825945463243,67.4072380065918,74.7556419372559,56.679220199585,62.335786819458,62.1117057800293,62.6307468414307,72.9160041809082,87.3995704650879,49.3813228607178,-0.253285585990558,88.797112000301,50.3608081170042,38.4363038832967,424411.666666667,6236773293.15859,7485489475.61423,4771425799.05002,4893887202.05354,5.5943337516954,-0.622475413773005,,,,,,,14768.2233333333,,,7.105,7.105,6.615,,99.6717972965,66.6,65,86.85,7.105,6.615,99.6717972965,,,,2015.5
BTN,"(1955,1960]",1960,,,,,,,,,,,,,,,,,,,,,,223288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
BTN,"(1960,1965]",1963,,,,,,,,,,,,,,,,,,,,,,240977.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961
BTN,"(1965,1970]",1968,531.424072265625,,28.9148092269897,1.7815027508859,0.577457250202836,-1.20965219717577,,,28.4142284393311,32.8515357971191,23.9769306182861,39.8065299987793,37.9674453735352,41.6456146240234,17.021936416626,27.7356262207031,6.30824947357178,,,,,279111.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
BTN,"(1970,1975]",1973,563.055944824219,,30.0913023948669,1.71500509662822,0.539006596777146,-1.11372673275023,-1.81992612428909,3.1955724806048,28.4142284393311,32.8515357971191,23.9769306182861,39.8065299987793,37.9674453735352,41.6456146240234,17.021936416626,27.7356262207031,6.30824947357178,,,,,327329.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
BTN,"(1975,1980]",1978,705.923852539063,,30.90476334095,1.82934992385185,0.603240218727941,-0.954579631214004,2.69561013246755,3.12507792076596,28.3355922698975,32.8047470092773,23.8664459228516,39.7041900634766,37.9765411376953,41.4318397521973,16.9670024871826,27.6329528808594,6.30105438232422,,51.3479721963706,13.6452108254945,37.7027613708762,383309.8,18510178.1170483,,51145038.1679389,,,,,,,,,,1.03,,,,,,99.8896789550781,,,,,,,,,,,1976
BTN,"(1980,1985]",1983,1026.19602050781,,35.5025637149811,2.31344668618809,0.837377693401094,-0.815247798320664,5.26167133477206,2.65149423747784,29.0225727081299,35.3680809020996,22.6770671844482,40.8847389221191,42.616251373291,39.1532272338867,17.160408782959,28.1199119567871,6.20090751647949,9.354291033044,61.3790863348433,13.8241279073947,47.5549584274487,440521.8,22135915.9872624,,76322074.2788576,,,,,-1.21001923084259,0.165725812315941,0,0,87,0.95,,,,,,99.849153137207,,,,,,,,22.6785742433333,,,1981
BTN,"(1985,1990]",1988,1312.53559570313,,35.6103664636612,2.55370375302111,0.93737185876797,-0.666985076725367,1.67375811605923,2.79618206261959,30.1380290985107,38.4192260742188,21.8568351745606,40.4821060180664,43.5343215942383,37.4298889160156,19.7939575195313,33.3041313171387,6.28378219604492,9.03644692046056,66.4756342576441,24.8258035038981,41.6498307537459,507105.4,66527954.9644189,,107617601.724376,,,,,-1.21001923084259,0.165725812315941,0.4,0,189.2,1.414,,,,,,99.6399993896484,,,,,,,,22.9425148,,,1986
BTN,"(1990,1995]",1993,1539.64819335938,,37.3870897293091,2.93590460863313,1.07608200831703,-0.645136998547829,2.92436257601508,-0.851826765986266,31.144282913208,41.1685119628906,21.1200561523438,41.3725929260254,46.9848831176758,35.7602996826172,20.915975189209,35.3521369934082,6.47981252670288,11.1912402859128,77.0373283538064,32.602158470887,44.4351698829194,533652.2,85863269.1128614,,116042271.828824,,,,,-1.21001923084259,0.165725812315941,2,0,231.4,5.016,,,,,,99.3399993896485,,,,,,,,14.8757719048,,,1991
BTN,"(1995,2000]",1998,2053.887890625,,34.6551883220673,3.76291439233935,1.32138675535905,-0.609020604145306,6.07113477183869,2.15366737742799,31.1509574890137,41.3137336730957,20.9881786346436,41.5361557006836,47.8757751464844,35.1965362548828,20.7657562255859,34.7516914367676,6.77981929779053,7.33365775359872,81.0350522894171,32.9969148154046,48.0381374740125,565290.6,125571180.803658,200204324.748044,184813895.202887,329086823.888008,,,,-1.21001923084259,0.165725812315941,3.6,0,522.2,7.214,,,,,,99.3200012207031,,,,,,,,37.974408342,,,1996
BTN,"(2000,2005]",2003,3178.83051757813,,47.0650291442871,5.08021337528139,1.61928164479306,-0.473501574383088,6.08677501800101,2.71045844304672,30.2459777832031,39.106071472168,21.3858856201172,39.2061576843262,45.4507690429688,32.9615440368652,21.2857990264893,32.7613712310791,9.81022701263428,-1.06742590935472,83.89639850192,28.992806688006,54.9035918139141,627010.2,188691330.319078,268624963.425104,354620920.729344,506979185.687032,,,,-1.21001923084259,0.165725812315941,10.4,0,1063.6,17.026,,,,,,,78.47749132,,,,,,78.47749132,72.430534362,,,2001
BTN,"(2005,2010]",2008,4298.45634765625,,37.2672057151794,6.11837678748403,1.80534324694276,-0.356427422381395,5.13660089437096,2.05346812925615,38.0855827331543,42.7685371398926,33.4026336669922,49.3074676513672,50.5847694396973,48.030167388916,26.8637012481689,34.9523048400879,18.7750984191895,5.97624632271308,110.540190752627,49.066607350776,61.4735834018513,671545,599681577.453702,653217333.346017,770808071.609512,832750397.115887,0.974532177367485,-0.443137066527154,291361.117543131,-1.21001923084259,0.165725812315941,114.6,0,1879.4,42.364,,,,,,,81.2501613235,57.35,22.5,47,,,80.556993822625,49.69124756,,,2006
BTN,"(2010,2015]",2013,5666.93076171875,,42.2842013835907,7.41130638476288,2.00253931789647,-0.268828545679349,1.29731846344751,1.57821644895273,42.1283874511719,49.7564575195313,34.5003120422363,52.0387718200684,53.6360145568848,50.4415328979492,32.2179950714111,45.8769012451172,18.559090423584,7.91890284022668,101.074753456676,37.912420588488,63.1623328681881,710410.2,715773091.101668,676171674.118636,1195494216.77845,1128601962.39577,1.1210058174464,-0.369833187433626,352322.83315104,-1.21001923084259,0.165725812315941,159,0,2425,199.812,,,6.48333333333333,6.48,7.26666666666667,,,56.66,20,49.96,6.48,7.26666666666667,,72.5855073925,,,2011
BTN,"(2015,2020]",2017.5,6677.50244140625,,42.415264248848,8.31844937791996,2.11843116815784,-0.219808615577192,4.20317560608938,1.26803198389227,42.387523651123,45.6416187286377,39.1334285736084,54.0063743591309,47.8830261230469,60.1297149658203,30.7686719894409,43.400203704834,18.1371383666992,3.63073187963719,78.1675493487728,28.2538267475862,49.9137226011866,745557,671993263.756951,615872224.996062,1184317317.90386,1087031652.30804,1.01566559405102,-0.445905000095039,,-1.21001923084259,0.165725812315941,,,,167.86,,,6.305,6.305,6.895,,,60.65,20,68.45,6.305,6.895,,,,,2015.5
BWA,"(1955,1960]",1960,239.411605834961,1.19057202339172,11.3582722842693,0.404678163373437,-0.904663186121096,-0.524907822069452,,,,,,,,,,,,,65.9195781147001,26.2756360317336,39.6439420829665,502745,7991027.618113,,12056638.1606617,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
BWA,"(1960,1965]",1963,286.876489257813,1.19244799613953,14.5869567990303,0.461665088049881,-0.773882733113024,-0.476761202434184,2.64736353096904,1.60136456151102,,,,,,,,,,,75.7102890690793,28.9310264987638,46.7792625703155,536003,11292264.0823021,,18279534.5186131,,,,,,,,,,,,,,,,,,,,,,,,,,,1961
BWA,"(1965,1970]",1968,393.859252929688,1.19561011791229,35.1744949817657,0.585754465540606,-0.539276920597191,-0.399062929464816,7.07360095708196,1.63709549104005,51.4799957275391,57.9052658081055,45.054744720459,57.8713302612305,66.0546264648438,49.6880302429199,45.0886878967285,49.7559127807617,40.4214668273926,,80.5021860226446,24.8725193905365,55.6296666321081,598403.6,17223113.0632984,,39397614.1514752,,,,,,,,,,,,,,,,,,,,,,,,,43.75,50,1966
BWA,"(1970,1975]",1973,871.795385742188,1.28447239398956,58.8075774908066,1.12221445677821,0.0988693418380904,-0.262073503953345,14.4910882946668,3.4326117236538,52.7096176147461,60.3645118713379,45.054744720459,59.2491516113281,68.8102691650391,49.6880302429199,46.1701133728027,51.9187629699707,40.4214668273926,11.9747550240953,101.302023960243,38.7741753850585,62.5278485751842,691883.6,95743828.6632368,648092049.227952,150858600.042686,851467545.463475,,-0.275789683818671,380204.594931311,-0.141151502728462,0.416441917419434,41.5,0,255,,,,,,,,,,,,,,,,53.75,60,1971
BWA,"(1975,1980]",1978,1635.72966308594,1.35341370105743,33.6543816328049,1.75058617196702,0.553270411199001,-0.0756395220171104,8.17622011773071,3.85023124668358,54.2892150878906,64.8439376831055,43.7345054626465,59.4272193908692,69.4170104980469,49.4374267578125,49.151229095459,60.2708709716797,38.0315902709961,11.8627583895463,119.275537170491,52.1059842712737,67.1695528992175,833183.6,346265131.269021,1084623733.87042,440830192.096887,1187528543.23464,8.43541947540469,-0.286389464579074,495103.772899303,-0.354925048351288,0.366298696398735,305,0,661,698.25,440.04,1138.29,5.76,,,82.8403625488281,,,,,,,,55.202389526,62.5,62.5,1976
BWA,"(1980,1985]",1983,3148.72568359375,1.54995911121368,24.0082687139511,2.80324819267024,1.01402510623062,0.106492373679859,11.322249853503,3.44102283085544,52.3416778564453,64.5575454711914,40.1258117675781,58.8192504882813,67.8572219848633,49.7812797546387,45.8641059875488,61.2578720092774,30.4703453063965,10.9428843705685,121.203383224397,58.6905628794509,62.5128203449458,998086.8,661765641.245747,2044739005.95939,698988445.189349,1566257632.09561,10.8463969992415,-0.305053850951265,481069.832981783,-1.21001923084259,0.165725812315941,661,0,1450.4,853.402,439.354,1292.756,5.71,,,84.635043334961,,,,,,,,85.982382202,62.5,62.5,1981
BWA,"(1985,1990]",1988,6282.94453125,1.86828560829163,16.1154454946518,4.79386858297053,1.55394928160771,0.26313342553793,9.83208081186027,2.947217431608,52.4940093994141,60.6238151550293,44.3642044067383,50.928108215332,56.5511817932129,45.3050338745117,54.0599128723145,64.6964508056641,43.4233757019043,10.2253379740171,113.138223613697,65.6524720016991,47.485751611998,1199431.2,1641272197.70972,3513128450.98848,1221617639.8729,2582681044.99041,12.8636876999001,-0.498554307831404,458292.792256826,-0.244946267642081,0.392095586657524,1199.4,0,4374.2,1168.582,441.354,1609.936,6.57,,,87.1696334838867,,,,,,,,79.818968202,62.5,62.5,1986
BWA,"(1990,1995]",1993,9496.305859375,2.14279594421387,20.4159641265869,6.35032184116146,1.84791485778798,0.400665902130553,2.8234340744057,2.59858007949294,48.7513816833496,58.136198425293,39.3665702819824,42.6220756530762,51.8921157836914,33.3520328521729,54.8806945800781,64.3802795410156,45.3811096191406,12.6637797784554,91.6587252634556,49.3927541967206,42.2659710667351,1398443.8,2097926622.1881,3884008801.19874,1794893050.52679,2975724859.66889,9.71739086470228,-0.555639145908053,416691.749624055,-0.51370920361951,0.329053920507431,1275.4,16.8,6959.6,1147.622,506.186,1653.808,6.21,,,79.9639572143555,,56.8,50,46.2,,,,58.92932663,60,62.5,1991
BWA,"(1995,2000]",1998,13876.0537109375,2.3739414691925,23.3747577667236,8.3044584995128,2.11433733027863,0.511219729893187,6.15417263677201,1.93326162614858,54.5777313232422,60.7033676147461,48.4520889282227,47.5332580566406,53.7241455078125,41.3423667907715,61.6221992492676,67.6825866699219,55.5618087768555,8.36299386677784,98.4509681276326,54.2054866986695,44.2454814289631,1574915.4,2810869510.57316,5321210663.44545,2286442737.46579,4226095663.01668,9.1707778375671,-0.558886653396844,361172.240593932,-0.0300880074501036,0.442493230104446,1424,138.2,9478.8,1347.95,470.436,1818.386,7.85,7.94,7.42,83.75,,62.44,50,50.84,7.94,7.42,,58.811100006,76.5625,81.25,1996
